Date,Creek,Chl_a ,Phae_a
6/15/90,OL,8.39,4.86
6/16/90,OL,7.16,4.63
6/17/90,OL,11.39,4.44
6/18/90,OL,12.33,6.08
6/19/90,OL,14.23,8.79
6/20/90,OL,16.76,6.55
6/21/90,OL,10.12,4.85
6/22/90,OL,11.70,4.99
6/23/90,OL,8.86,3.23
6/24/90,OL,8.51,3.39
6/25/90,OL,8.64,4.50
6/26/90,OL,7.77,3.79
6/27/90,OL,12.02,3.52
6/28/90,OL,12.97,5.16
6/29/90,OL,13.92,5.37
6/30/90,OL,18.98,5.20
7/1/90,OL,20.56,6.50
7/2/90,OL,18.34,5.83
7/3/90,OL,12.65,5.48
7/4/90,OL,12.65,5.48
7/5/90,OL,15.18,7.27
7/6/90,OL,12.65,6.34
7/7/90,OL,15.81,5.77
7/8/90,OL,11.07,3.61
7/9/90,OL,13.92,4.50
7/10/90,OL,10.75,4.21
7/11/90,OL,12.33,6.08
7/12/90,OL,14.23,5.63
7/13/90,OL,16.45,6.87
7/14/90,OL,17.08,6.52
7/15/90,OL,19.29,8.05
7/16/90,OL,14.86,9.31
7/17/90,OL,14.86,12.48
7/18/90,OL,20.56,9.37
7/19/90,OL,21.51,9.29
7/20/90,OL,21.19,12.19
7/21/90,OL,12.97,6.03
7/22/90,OL,29.53,15.26
7/23/90,OL,14.23,7.64
7/24/90,OL,18.34,8.71
7/25/90,OL,12.02,6.40
7/26/90,OL,10.75,7.38
7/27/90,OL,9.49,5.19
7/28/90,OL,12.65,6.06
7/29/90,OL,11.70,4.99
7/30/90,OL,13.60,5.68
7/31/90,OL,17.08,6.23
8/1/90,OL,19.29,6.90
8/2/90,OL,16.76,6.26
8/3/90,OL,17.39,12.25
8/4/90,OL,25.06,14.85
8/5/90,OL,15.50,6.95
8/6/90,OL,13.92,6.23
8/7/90,OL,10.75,5.36
8/8/90,OL,8.14,3.31
8/9/90,OL,11.07,5.05
8/10/90,OL,7.91,6.77
8/11/90,OL,10.44,8.85
8/12/90,OL,13.60,7.12
8/13/90,OL,17.39,7.07
8/14/90,OL,21.82,7.82
8/15/90,OL,24.35,11.91
8/16/90,OL,23.09,10.30
8/17/90,OL,25.06,17.29
8/18/90,OL,17.08,10.84
8/19/90,OL,11.07,5.62
8/20/90,OL,10.75,5.94
8/21/90,OL,13.60,10.00
8/22/90,OL,17.39,12.82
8/23/90,OL,9.17,5.51
8/24/90,OL,10.75,9.68
8/25/90,OL,9.17,8.38
8/26/90,OL,15.50,6.66
8/27/90,OL,19.29,6.90
8/28/90,OL,18.66,6.95
8/29/90,OL,20.56,6.78
8/30/90,OL,21.51,7.27
8/31/90,OL,21.19,7.30
9/1/90,OL,29.53,10.37
9/2/90,OL,25.06,14.85
9/3/90,OL,19.61,8.88
9/4/90,OL,2.71,3.01
9/4/90,OL,11.07,6.49
9/5/90,OL,10.12,5.13
9/6/90,OL,7.91,3.89
9/7/90,OL,8.54,4.70
9/8/90,OL,11.07,8.79
9/9/90,OL,12.02,7.84
9/10/90,OL,11.70,9.02
9/11/90,OL,13.60,5.68
9/12/90,OL,12.97,5.45
9/13/90,OL,12.33,5.51
9/14/90,OL,13.60,8.27
9/15/90,OL,16.76,12.88
9/16/90,OL,13.28,6.86
9/17/90,OL,10.44,3.95
9/18/90,OL,11.39,5.31
9/19/90,OL,9.49,4.33
9/20/90,OL,10.12,3.69
9/21/90,OL,10.44,5.10
9/22/90,OL,10.75,5.65
9/23/90,OL,12.65,7.50
9/24/90,OL,9.17,5.79
9/25/90,OL,7.90,3.78
9/26/90,OL,6.54,3.23
9/27/90,OL,8.02,3.66
9/28/90,OL,9.25,4.11
9/29/90,OL,8.39,4.97
9/30/90,OL,7.91,8.50
10/1/90,OL,11.70,9.31
10/2/90,OL,9.17,5.22
10/3/90,OL,7.65,3.80
10/4/90,OL,7.53,3.14
10/5/90,OL,11.07,4.18
10/6/90,OL,8.86,2.94
10/7/90,OL,8.54,4.70
10/8/90,OL,7.27,5.68
10/9/90,OL,7.53,5.61
10/10/90,OL,7.77,5.03
10/11/90,OL,11.39,9.91
10/12/90,OL,6.91,6.68
10/13/90,OL,9.49,10.37
10/14/90,OL,9.80,9.77
10/15/90,OL,6.17,4.05
10/16/90,OL,5.18,2.90
10/17/90,OL,7.53,2.69
10/18/90,OL,6.66,2.99
10/19/90,OL,9.80,3.43
10/20/90,OL,12.02,7.26
10/21/90,OL,8.22,4.44
10/22/90,OL,5.43,5.24
10/23/90,OL,6.17,5.62
10/24/90,OL,7.40,6.41
10/25/90,OL,7.03,5.21
10/26/90,OL,6.64,5.16
10/27/90,OL,5.18,2.79
10/28/90,OL,5.18,2.79
10/29/90,OL,5.68,3.76
10/30/90,OL,4.32,3.99
10/31/90,OL,4.69,4.74
11/1/90,OL,3.45,2.94
11/2/90,OL,2.34,1.92
11/3/90,OL,3.21,1.51
11/4/90,OL,4.07,1.99
11/5/90,OL,4.07,2.22
11/6/90,OL,6.66,4.12
11/7/90,OL,3.95,2.23
11/8/90,OL,3.95,3.57
11/9/90,OL,3.70,3.26
11/10/90,OL,5.06,3.59
11/11/90,OL,3.33,3.18
11/12/90,OL,3.45,3.62
11/13/90,OL,3.21,3.08
11/14/90,OL,2.59,1.79
11/15/90,OL,1.95,1.33
11/16/90,OL,2.33,1.56
11/17/90,OL,2.96,1.75
11/18/90,OL,3.95,1.89
11/19/90,OL,2.37,1.48
11/20/90,OL,3.95,2.34
11/21/90,OL,3.45,2.27
11/22/90,OL,3.45,1.82
11/23/90,OL,1.99,2.17
11/24/90,OL,1.99,2.71
11/25/90,OL,2.03,2.71
11/26/90,OL,2.12,3.01
11/27/90,OL,2.34,2.93
11/28/90,OL,3.08,4.55
11/29/90,OL,1.90,2.64
11/30/90,OL,3.45,3.17
12/1/90,OL,2.71,1.78
12/2/90,OL,3.45,1.71
12/3/90,OL,4.81,2.71
12/4/90,OL,8.22,4.58
12/5/90,OL,6.01,3.34
12/6/90,OL,10.91,0.00
12/7/90,OL,2.22,2.10
12/8/90,OL,1.97,2.91
12/9/90,OL,1.30,1.57
12/10/90,OL,1.08,1.44
12/11/90,OL,1.04,1.74
12/12/90,OL,1.67,2.66
12/13/90,OL,1.48,2.95
12/14/90,OL,1.73,2.99
12/15/90,OL,1.79,2.20
12/16/90,OL,1.36,2.07
12/17/90,OL,2.90,1.70
12/18/90,OL,2.71,1.50
12/19/90,OL,5.69,3.09
12/20/90,OL,8.86,7.41
12/21/90,OL,4.90,4.60
12/22/90,OL,3.16,3.03
12/23/90,OL,2.34,3.10
12/24/90,OL,2.59,3.58
12/25/90,OL,2.59,3.58
12/26/90,OL,1.17,1.47
12/27/90,OL,1.30,1.40
12/28/90,OL,1.85,2.70
12/29/90,OL,1.42,2.17
12/30/90,OL,1.48,2.51
12/31/90,OL,1.91,3.31
1/1/90,TC,3.95,2.79
1/2/90,TC,4.49,2.64
1/3/90,TC,2.65,1.00
1/4/90,TC,2.34,1.08
1/5/90,TC,3.02,1.52
1/6/90,TC,2.16,1.71
1/7/90,TC,2.71,1.50
1/8/90,TC,2.28,1.87
1/9/90,TC,2.53,1.74
1/10/90,TC,3.32,2.29
1/11/90,TC,4.01,1.66
1/12/90,TC,4.56,2.40
1/13/90,TC,4.50,1.95
1/14/90,TC,6.17,1.89
1/15/90,TC,8.70,2.67
1/16/90,TC,7.43,2.50
1/17/90,TC,10.59,3.65
1/18/90,TC,12.18,4.52
1/19/90,TC,7.12,3.24
1/20/90,TC,4.90,2.29
1/21/90,TC,4.63,1.89
1/22/90,TC,5.53,2.52
1/23/90,TC,4.90,2.72
1/24/90,TC,3.80,2.25
1/25/90,TC,6.17,4.63
1/26/90,TC,12.98,10.23
1/27/90,TC,12.53,9.46
1/28/90,TC,6.64,6.02
1/29/90,TC,5.85,4.22
1/30/90,TC,10.44,8.13
1/31/90,TC,5.53,4.83
2/1/90,TC,3.64,2.69
2/2/90,TC,2.71,2.90
2/3/90,TC,5.69,5.68
2/4/90,TC,3.76,2.80
2/5/90,TC,6.80,4.28
2/6/90,TC,4.27,3.64
2/7/90,TC,3.48,2.71
2/8/90,TC,1.73,1.64
2/9/90,TC,2.10,1.89
2/10/90,TC,9.49,10.37
2/11/90,TC,9.65,8.20
2/12/90,TC,5.53,4.68
2/13/90,TC,3.21,2.80
2/14/90,TC,5.38,4.26
2/15/90,TC,4.90,3.59
2/16/90,TC,11.63,9.54
2/17/90,TC,7.12,3.53
2/18/90,TC,6.96,5.13
2/19/90,TC,3.15,1.96
2/20/90,TC,3.27,2.01
2/21/90,TC,1.97,1.62
2/22/90,TC,2.47,2.30
2/23/90,TC,5.22,4.14
2/24/90,TC,9.80,5.59
2/25/90,TC,8.54,4.70
2/26/90,TC,6.17,5.78
2/27/90,TC,4.74,2.88
2/28/90,TC,3.48,1.99
3/1/90,TC,4.59,3.76
3/2/90,TC,3.39,2.84
3/3/90,TC,2.65,2.40
3/4/90,TC,1.67,1.37
3/5/90,TC,1.11,1.08
3/6/90,TC,1.60,1.32
3/7/90,TC,1.73,1.98
3/8/90,TC,1.85,1.57
3/9/90,TC,2.41,2.03
3/10/90,TC,3.45,3.23
3/11/90,TC,1.42,1.05
3/12/90,TC,1.73,1.14
3/13/90,TC,0.93,1.77
3/14/90,TC,1.23,1.12
3/15/90,TC,1.48,1.49
3/16/90,TC,1.36,1.79
3/17/90,TC,2.53,2.80
3/18/90,TC,7.12,6.12
3/19/90,TC,2.04,2.62
3/20/90,TC,2.71,2.79
3/21/90,TC,1.85,2.25
3/22/90,TC,1.60,1.48
3/23/90,TC,2.53,2.19
3/24/90,TC,2.22,2.72
3/25/90,TC,2.53,2.80
3/26/90,TC,3.64,2.98
3/27/90,TC,5.38,3.98
3/28/90,TC,5.85,5.95
3/29/90,TC,5.53,5.11
3/30/90,TC,4.43,2.48
3/31/90,TC,4.90,3.01
4/1/90,TC,2.28,1.53
4/2/90,TC,2.59,1.84
4/3/90,TC,2.59,1.90
4/4/90,TC,2.78,1.83
4/5/90,TC,3.58,0.86
4/6/90,TC,2.84,2.55
4/7/90,TC,3.70,2.87
4/8/90,TC,3.95,2.52
4/9/90,TC,1.73,1.64
4/10/90,TC,3.89,1.84
4/11/90,TC,5.85,4.37
4/12/90,TC,4.59,2.90
4/13/90,TC,2.84,2.78
4/14/90,TC,3.27,2.40
4/15/90,TC,3.21,2.52
4/16/90,TC,3.15,2.41
4/17/90,TC,2.34,1.47
4/18/90,TC,5.06,3.43
4/19/90,TC,2.96,1.92
4/20/90,TC,2.28,1.76
4/21/90,TC,2.84,2.05
4/22/90,TC,4.32,2.81
4/23/90,TC,3.48,2.71
4/24/90,TC,4.43,2.91
4/25/90,TC,3.48,2.28
4/26/90,TC,3.16,1.30
4/27/90,TC,3.32,1.28
4/28/90,TC,4.11,1.50
4/29/90,TC,6.96,2.97
4/30/90,TC,5.22,2.26
5/1/90,TC,5.38,2.39
5/2/90,TC,5.22,1.26
5/3/90,TC,4.43,1.33
5/4/90,TC,4.90,2.44
5/5/90,TC,6.01,3.34
5/6/90,TC,5.85,2.50
5/7/90,TC,4.27,2.93
5/8/90,TC,3.64,1.98
5/9/90,TC,4.43,1.90
5/10/90,TC,4.90,2.29
5/11/90,TC,5.69,1.21
5/12/90,TC,3.58,1.19
5/13/90,TC,9.17,2.77
5/14/90,TC,4.27,6.09
5/15/90,TC,1.48,0.76
5/16/90,TC,4.11,1.79
5/17/90,TC,6.33,2.74
5/18/90,TC,6.33,3.17
5/19/90,TC,6.17,3.19
5/20/90,TC,5.85,3.79
5/21/90,TC,6.80,2.99
5/22/90,TC,7.91,4.76
5/23/90,TC,9.33,4.92
5/24/90,TC,4.27,2.35
5/25/90,TC,3.64,2.84
5/26/90,TC,6.48,1.43
5/27/90,TC,9.96,4.14
5/28/90,TC,8.06,3.16
5/29/90,TC,6.80,2.55
5/30/90,TC,6.17,2.32
5/31/90,TC,5.69,1.50
6/1/90,TC,5.06,1.70
6/2/90,TC,6.17,3.04
6/3/90,TC,7.12,2.81
6/4/90,TC,8.70,3.82
6/5/90,TC,9.01,4.37
6/6/90,TC,6.66,3.44
6/7/90,TC,5.92,3.51
6/8/90,TC,8.22,3.29
6/9/90,TC,9.49,6.05
6/10/90,TC,9.17,4.64
6/11/90,TC,11.70,6.43
6/12/90,TC,10.44,10.28
6/13/90,TC,5.43,2.88
6/14/90,TC,4.07,3.00
6/15/90,TC,5.31,2.10
6/16/90,TC,6.42,4.14
6/17/90,TC,9.17,5.22
6/18/90,TC,9.80,1.71
6/19/90,TC,10.44,2.23
6/20/90,TC,11.70,2.98
6/21/90,TC,8.54,2.69
6/22/90,TC,10.44,3.95
6/23/90,TC,9.80,3.43
6/24/90,TC,4.56,1.39
6/25/90,TC,5.43,1.76
6/26/90,TC,6.66,2.77
6/27/90,TC,4.81,2.15
6/28/90,TC,5.31,1.77
6/29/90,TC,9.17,2.92
6/30/90,TC,12.02,5.54
7/1/90,TC,11.39,6.75
7/2/90,TC,13.28,3.41
7/3/90,TC,13.60,2.52
7/4/90,TC,13.60,2.52
7/5/90,TC,9.80,2.86
7/6/90,TC,8.54,2.69
7/7/90,TC,12.02,3.24
7/8/90,TC,7.16,2.61
7/9/90,TC,15.18,4.10
7/10/90,TC,9.49,2.02
7/11/90,TC,13.60,3.96
7/12/90,TC,24.98,9.55
7/13/90,TC,18.03,6.72
7/14/90,TC,20.56,6.78
7/15/90,TC,19.92,7.42
7/16/90,TC,11.07,4.47
7/17/90,TC,14.23,3.61
7/18/90,TC,13.60,3.38
7/19/90,TC,9.80,2.57
7/20/90,TC,10.12,4.27
7/21/90,TC,19.92,9.14
7/22/90,TC,18.03,6.72
7/23/90,TC,9.17,4.07
7/24/90,TC,7.91,3.03
7/25/90,TC,16.13,10.64
7/26/90,TC,27.74,17.05
7/27/90,TC,29.53,12.00
7/28/90,TC,18.98,9.80
7/29/90,TC,11.39,4.16
7/30/90,TC,9.80,3.43
7/31/90,TC,12.02,2.95
8/1/90,TC,14.86,2.98
8/2/90,TC,15.18,4.10
8/3/90,TC,12.33,4.07
8/4/90,TC,13.28,5.14
8/5/90,TC,10.44,4.53
8/6/90,TC,12.97,4.88
8/7/90,TC,12.02,3.81
8/8/90,TC,6.54,2.56
8/9/90,TC,6.91,2.52
8/10/90,TC,9.17,4.64
8/11/90,TC,9.17,4.07
8/12/90,TC,11.70,4.70
8/13/90,TC,12.97,7.47
8/14/90,TC,13.60,7.41
8/15/90,TC,14.23,4.76
8/16/90,TC,16.45,4.28
8/17/90,TC,17.08,6.81
8/18/90,TC,11.70,7.01
8/19/90,TC,8.22,4.73
8/20/90,TC,15.50,8.68
8/21/90,TC,9.80,6.89
8/22/90,TC,5.92,4.07
8/23/90,TC,9.80,6.89
8/24/90,TC,8.86,6.11
8/25/90,TC,18.03,13.63
8/26/90,TC,13.92,11.99
8/27/90,TC,10.12,9.45
8/28/90,TC,10.44,7.12
8/29/90,TC,9.80,4.01
8/30/90,TC,12.33,4.36
8/31/90,TC,9.80,5.45
9/1/90,TC,16.13,4.02
9/2/90,TC,12.97,6.32
9/3/90,TC,11.70,6.72
9/4/90,TC,13.28,8.30
9/5/90,TC,12.97,7.75
9/6/90,TC,8.54,4.41
9/7/90,TC,7.59,3.35
9/8/90,TC,8.54,4.12
9/9/90,TC,9.49,4.33
9/10/90,TC,11.39,5.88
9/11/90,TC,9.49,5.19
9/12/90,TC,9.80,4.30
9/13/90,TC,9.17,2.92
9/14/90,TC,8.86,3.23
9/15/90,TC,9.49,4.90
9/16/90,TC,12.97,6.32
9/17/90,TC,14.55,5.89
9/18/90,TC,16.13,6.32
9/19/90,TC,14.55,7.04
9/20/90,TC,8.54,2.97
9/21/90,TC,7.91,2.45
9/22/90,TC,10.44,3.09
9/23/90,TC,13.28,5.71
9/24/90,TC,11.70,4.70
9/25/90,TC,5.18,2.45
9/26/90,TC,4.19,2.09
9/27/90,TC,4.69,2.50
9/28/90,TC,4.93,2.14
9/29/90,TC,4.93,2.14
9/30/90,TC,6.05,3.27
10/1/90,TC,6.05,3.27
10/2/90,TC,7.59,3.06
10/3/90,TC,6.17,3.49
10/4/90,TC,8.02,3.43
10/5/90,TC,11.39,4.16
10/6/90,TC,14.23,0.00
10/7/90,TC,7.59,3.63
10/8/90,TC,9.49,4.33
10/9/90,TC,7.40,3.49
10/10/90,TC,4.19,3.44
10/11/90,TC,6.54,7.16
10/12/90,TC,5.31,3.68
10/13/90,TC,5.55,3.54
10/14/90,TC,8.54,6.71
10/15/90,TC,6.17,3.94
10/16/90,TC,5.18,3.58
10/17/90,TC,10.44,5.10
10/18/90,TC,8.02,3.77
10/19/90,TC,11.39,4.73
10/20/90,TC,12.02,6.98
10/21/90,TC,8.54,5.56
10/22/90,TC,9.38,4.10
10/23/90,TC,7.65,6.61
10/24/90,TC,8.02,4.89
10/25/90,TC,7.40,4.27
10/26/90,TC,14.55,7.61
10/27/90,TC,7.59,2.48
10/28/90,TC,10.44,2.51
10/29/90,TC,4.32,1.97
10/30/90,TC,10.75,3.06
10/31/90,TC,3.21,2.29
11/1/90,TC,3.21,2.29
11/2/90,TC,3.21,2.63
11/3/90,TC,3.21,2.63
11/4/90,TC,3.21,2.63
11/5/90,TC,4.56,2.28
11/6/90,TC,4.56,2.28
11/7/90,TC,9.80,7.18
11/8/90,TC,9.80,7.18
11/9/90,TC,5.31,3.90
11/10/90,TC,5.31,3.90
11/11/90,TC,5.31,3.90
11/12/90,TC,2.84,1.77
11/13/90,TC,2.84,1.77
11/14/90,TC,3.45,2.16
11/15/90,TC,3.45,2.16
11/16/90,TC,3.45,2.16
11/17/90,TC,3.08,1.97
11/18/90,TC,3.45,2.27
11/19/90,TC,3.33,1.61
11/20/90,TC,2.24,1.42
11/21/90,TC,4.07,2.66
11/22/90,TC,4.07,2.66
11/23/90,TC,3.21,2.41
11/24/90,TC,2.84,1.99
11/25/90,TC,2.54,2.70
11/26/90,TC,2.71,2.14
11/27/90,TC,3.05,1.81
11/28/90,TC,2.84,2.89
11/29/90,TC,3.82,4.15
11/30/90,TC,4.56,4.75
12/1/90,TC,4.07,2.89
12/2/90,TC,2.84,1.88
12/3/90,TC,2.84,1.88
12/4/90,TC,7.43,3.65
12/5/90,TC,5.69,2.51
12/6/90,TC,4.59,2.03
12/7/90,TC,6.64,2.57
12/8/90,TC,3.76,0.56
12/9/90,TC,1.79,1.35
12/10/90,TC,1.02,1.01
12/11/90,TC,1.04,1.18
12/12/90,TC,0.49,0.59
12/13/90,TC,1.17,1.69
12/14/90,TC,1.97,2.29
12/15/90,TC,2.53,2.13
12/16/90,TC,1.79,1.92
12/17/90,TC,3.15,1.96
12/18/90,TC,3.70,1.63
12/19/90,TC,7.59,3.49
12/20/90,TC,8.70,7.28
12/21/90,TC,7.59,4.64
12/22/90,TC,5.22,2.84
12/23/90,TC,5.38,2.97
12/24/90,TC,2.78,2.50
12/25/90,TC,2.78,2.50
12/26/90,TC,2.04,1.33
12/27/90,TC,1.67,1.42
12/28/90,TC,1.54,1.71
12/29/90,TC,1.54,1.60
12/30/90,TC,1.60,2.10
12/31/90,TC,1.91,2.75
1/1/91,CB,4.01,2.95
1/2/91,CB,4.11,2.51
1/3/91,CB,4.27,3.21
1/4/91,CB,3.80,2.25
1/5/91,CB,4.11,2.65
1/6/91,CB,1.48,1.44
1/7/91,CB,1.11,1.30
1/8/91,CB,1.85,1.41
1/9/91,CB,1.23,1.24
1/10/91,CB,1.36,1.62
1/11/91,CB,1.60,1.43
1/12/91,CB,1.42,1.89
1/13/91,CB,1.17,1.75
1/14/91,CB,1.54,1.04
1/15/91,CB,1.60,1.03
1/16/91,CB,2.41,1.69
1/17/91,CB,3.15,1.51
1/18/91,CB,2.04,1.50
1/19/91,CB,3.45,1.43
1/20/91,CB,3.39,2.45
1/21/91,CB,2.59,1.84
1/22/91,CB,2.65,1.89
1/23/91,CB,1.48,1.27
1/24/91,CB,1.67,1.31
1/25/91,CB,4.50,1.90
1/26/91,CB,2.16,1.88
1/27/91,CB,1.91,1.40
1/28/91,CB,0.62,3.59
1/29/91,CB,1.91,1.29
1/30/91,CB,2.22,1.65
1/31/91,CB,2.96,1.59
2/1/91,CB,2.47,1.69
2/2/91,CB,5.22,4.57
2/3/91,CB,3.27,2.23
2/4/91,CB,1.85,1.74
2/5/91,CB,2.28,1.70
2/6/91,CB,3.33,2.11
2/7/91,CB,5.38,6.85
2/8/91,CB,8.22,3.86
2/9/91,CB,4.43,2.34
2/10/91,CB,2.78,2.16
2/11/91,CB,2.53,1.74
2/12/91,CB,2.04,1.50
2/13/91,CB,2.04,1.44
2/14/91,CB,2.90,3.11
2/15/91,CB,3.02,2.31
2/16/91,CB,3.27,1.84
2/17/91,CB,5.38,1.53
2/18/91,CB,9.01,2.07
2/19/91,CB,15.66,5.11
2/20/91,CB,4.59,2.18
2/21/91,CB,5.69,2.37
2/22/91,CB,4.90,2.58
2/23/91,CB,7.43,4.66
2/24/91,CB,6.17,2.47
2/25/91,CB,4.27,1.49
2/26/91,CB,4.90,2.44
2/27/91,CB,4.27,2.06
2/28/91,CB,3.33,2.00
3/1/91,CB,3.58,1.81
3/2/91,CB,6.48,3.16
3/3/91,CB,12.08,6.65
3/4/91,CB,12.53,7.02
3/5/91,CB,11.07,6.63
3/6/91,CB,6.96,3.83
3/7/91,CB,6.17,3.91
3/8/91,CB,6.96,3.26
3/9/91,CB,3.80,1.96
3/10/91,CB,3.52,2.04
3/11/91,CB,1.85,1.85
3/12/91,CB,2.04,1.95
3/13/91,CB,3.08,3.03
3/14/91,CB,4.43,3.63
3/15/91,CB,2.96,2.32
3/16/91,CB,2.34,1.81
3/17/91,CB,2.47,1.63
3/18/91,CB,5.06,2.71
3/19/91,CB,10.44,5.68
3/20/91,CB,4.90,3.16
3/21/91,CB,3.48,2.28
3/22/91,CB,5.06,2.85
3/23/91,CB,5.53,3.10
3/24/91,CB,7.75,4.34
3/25/91,CB,5.22,2.70
3/26/91,CB,6.17,4.48
3/27/91,CB,5.22,4.28
3/28/91,CB,7.12,4.97
3/29/91,CB,8.70,5.26
3/30/91,CB,7.27,5.10
3/31/91,CB,6.80,3.42
4/1/91,CB,4.90,2.44
4/2/91,CB,6.17,3.47
4/3/91,CB,4.74,2.88
4/4/91,CB,3.64,2.26
4/5/91,CB,4.74,2.59
4/6/91,CB,6.17,3.62
4/7/91,CB,13.42,4.09
4/8/91,CB,20.58,4.26
4/9/91,CB,27.74,4.83
4/10/91,CB,23.27,6.46
4/11/91,CB,15.21,5.15
4/12/91,CB,9.40,4.45
4/13/91,CB,6.96,4.55
4/14/91,CB,6.33,4.90
4/15/91,CB,5.85,2.50
4/16/91,CB,8.54,3.12
4/17/91,CB,5.53,1.95
4/18/91,CB,6.80,4.42
4/19/91,CB,7.12,4.25
4/20/91,CB,5.38,3.55
4/21/91,CB,5.38,3.55
4/22/91,CB,4.43,2.19
4/23/91,CB,4.11,2.51
4/24/91,CB,5.38,3.26
4/25/91,CB,4.27,3.07
4/26/91,CB,3.80,3.11
4/27/91,CB,3.80,3.40
4/28/91,CB,5.06,4.44
4/29/91,CB,4.27,2.35
4/30/91,CB,4.59,1.89
5/1/91,CB,4.81,2.04
5/2/91,CB,5.43,3.33
5/3/91,CB,5.80,2.96
5/4/91,CB,8.88,2.57
5/5/91,CB,10.75,2.49
5/6/91,CB,8.02,2.98
5/7/91,CB,12.33,5.22
5/8/91,CB,10.75,4.21
5/9/91,CB,11.39,3.58
5/10/91,CB,9.49,4.33
5/11/91,CB,6.96,3.98
5/12/91,CB,6.96,3.69
5/13/91,CB,5.31,4.13
5/14/91,CB,6.42,4.14
5/15/91,CB,8.51,3.28
5/16/91,CB,4.81,2.15
5/17/91,CB,4.69,2.27
5/18/91,CB,8.39,2.95
5/19/91,CB,8.14,5.11
5/20/91,CB,8.14,4.09
5/21/91,CB,6.17,3.49
5/22/91,CB,7.77,3.57
5/23/91,CB,8.22,3.86
5/24/91,CB,8.22,6.17
5/25/91,CB,8.54,3.26
5/26/91,CB,6.96,3.98
5/27/91,CB,8.22,4.73
5/28/91,CB,8.22,4.44
5/29/91,CB,7.91,3.89
5/30/91,CB,5.55,2.87
5/31/91,CB,6.17,4.61
6/1/91,CB,8.14,3.76
6/2/91,CB,8.02,3.21
6/3/91,CB,9.49,3.46
6/4/91,CB,9.80,6.31
6/5/91,CB,8.54,2.97
6/6/91,CB,7.27,3.09
6/7/91,CB,10.75,5.65
6/8/91,CB,8.86,2.66
6/9/91,CB,9.49,5.19
6/10/91,CB,11.39,4.73
6/11/91,CB,8.86,4.10
6/12/91,CB,8.54,2.97
6/13/91,CB,7.59,2.48
6/14/91,CB,6.01,0.32
6/15/91,CB,8.02,1.52
6/16/91,CB,9.50,4.20
6/17/91,CB,9.80,4.30
6/18/91,CB,6.96,3.12
6/19/91,CB,7.59,2.48
6/20/91,CB,9.80,4.01
6/21/91,CB,12.97,4.88
6/22/91,CB,13.60,4.53
6/23/91,CB,17.08,6.52
6/24/91,CB,10.75,3.06
6/25/91,CB,5.06,4.37
6/26/91,CB,5.31,2.22
6/27/91,CB,5.31,1.88
6/28/91,CB,4.81,2.26
6/29/91,CB,4.19,1.53
6/30/91,CB,5.92,2.72
7/1/91,CB,7.90,2.43
7/2/91,CB,7.91,2.17
7/3/91,CB,10.44,3.38
7/4/91,CB,10.44,3.38
7/5/91,CB,19.92,3.10
7/6/91,CB,18.66,5.52
7/7/91,CB,18.34,4.11
7/8/91,CB,21.82,4.37
7/9/91,CB,20.87,4.45
7/10/91,CB,17.39,4.77
7/11/91,CB,9.80,4.30
7/12/91,CB,6.29,1.34
7/13/91,CB,6.79,1.41
7/14/91,CB,6.05,1.48
7/15/91,CB,5.68,2.41
7/16/91,CB,10.75,4.21
7/17/91,CB,10.75,3.06
7/18/91,CB,16.45,3.99
7/19/91,CB,18.98,8.08
7/20/91,CB,23.40,6.53
7/21/91,CB,24.98,5.52
7/22/91,CB,19.92,5.69
7/23/91,CB,17.71,5.03
7/24/91,CB,17.08,4.79
7/25/91,CB,12.02,3.81
7/26/91,CB,12.02,3.52
7/27/91,CB,11.70,3.26
7/28/91,CB,9.49,2.02
7/29/91,CB,8.54,1.82
7/30/91,CB,12.97,3.73
7/31/91,CB,7.91,2.17
8/1/91,CB,12.02,6.40
8/2/91,CB,7.59,5.36
8/3/91,CB,11.70,4.99
8/4/91,CB,13.92,7.09
8/5/91,CB,16.13,6.03
8/6/91,CB,19.29,6.90
8/7/91,CB,13.60,5.11
8/8/91,CB,11.39,5.31
8/9/91,CB,8.22,3.86
8/10/91,CB,9.80,2.57
8/11/91,CB,6.29,1.57
8/12/91,CB,7.03,1.61
8/13/91,CB,12.65,2.60
8/14/91,CB,16.13,6.61
8/15/91,CB,11.39,5.31
8/16/91,CB,12.33,4.36
8/17/91,CB,18.66,3.50
8/18/91,CB,31.32,6.95
8/19/91,CB,26.57,5.96
8/20/91,CB,23.40,4.80
8/21/91,CB,37.59,5.58
8/22/91,CB,22.37,5.32
8/23/91,CB,13.92,6.23
8/24/91,CB,12.02,6.40
8/25/91,CB,7.91,5.33
8/26/91,CB,10.12,3.41
8/27/91,CB,7.59,6.22
8/28/91,CB,6.96,2.83
8/29/91,CB,6.54,3.90
8/30/91,CB,8.54,4.99
8/31/91,CB,8.86,5.53
9/1/91,CB,9.49,6.63
9/2/91,CB,12.33,4.36
9/3/91,CB,11.70,3.26
9/4/91,CB,15.50,8.10
9/5/91,CB,12.33,5.22
9/6/91,CB,11.07,5.62
9/7/91,CB,10.12,3.98
9/8/91,CB,8.86,4.67
9/9/91,CB,6.54,2.44
9/10/91,CB,5.80,3.07
9/11/91,CB,4.19,3.44
9/12/91,CB,6.05,3.50
9/13/91,CB,4.07,3.34
