DATE,STATION,SAMPLE,SAMTIME,REPLICAT,TSTAGE,STEMP,AIRTEMP,SEDWATER,SSAL,REDOX,COREAREA,COREDIAM,SEDVOL,COREDEPA,COREDEPB,COLLECT,UNIDCAPI,TOTCAPIT,CAPICAPI,HETEFILI,CAPISP01,UNIDCIRR,TOTCIRRA,CAULLESP,THARYXSP,CIRRSP01,UNIDGLYC,TOTGLYCE,GLYCSP01,UNIDGONI,TOTGONIA,GONISP01,UNIDLUMB,TOTLUMBR,LUMBTENU,LUMBSP01,UNIDMAGE,TOTMAGEL,MAGEPHYL,MAGESP01,UNIDNERE,TOTNEREI,NERESUCC,NERESP01,UNIDORBI,TOTORBIN,HAPLROBU,ORBISP01,UNIDPHYL,TOTPHYLL,ETEOHETE,PHYLSP01,UNIDSP01,TOTSPION,SPIONSPA,PARAPINN,POLYDSPI,POLYSPII,PRICIRRI,PRICIRRO,SPIOBOMB,STREBENE,SPIOSP01,SPIOSP02,UNIDSYLL,TOTSYLLI,SYLLSP01,POLYSP01,POLYSP02,POLYSP03,POLYSP04,UNIDPOLY,TOTPOLYC,TOTSPECI,TOTFAMIL,AMPHIPOD,TSHRIMPS,CUMACEAN,ISOPODSA,UNIDCRUS,TOTCRUST,TOTBIVAL,UNIDNEME,OLIGOCHA,SIPUNCUL,SHELGAST,UNIDMISC,TOTMISCE,TOTUNORG,TALLORGA
8/31/1990,BB,239,11:04:00,5,0.3,27.5,28,27,32.5,2,18,5,90,0,5,RW,0,1657.459,1657.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972.376,0,0,0,0,0,0,0,4972.376,0,0,0,0,0,0,0,0,0,0,6629.834,2,2,0,0,0,0,0,0,552.4862,0,552.4862,0,0,552.4862,552.4862,1657.459,8287.293
8/31/1990,BB,239,11:04:00,6,0.3,27.5,28,27,32.5,2,18,5,90,0,5,RW,0,3867.403,3867.403,0,0,0,552.4862,0,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972.376,0,0,0,0,0,0,0,4972.376,0,0,0,0,0,0,0,0,0,0,9392.265,3,3,0,0,0,0,0,0,0,0,6629.834,0,0,1104.972,1104.972,8287.293,17127.07
8/31/1990,BB,239,11:04:00,7,0.3,27.5,28,27,32.5,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,0,0,0,3314.917,2,2,0,0,0,0,0,0,552.4862,0,4972.376,0,552.4862,0,552.4862,6077.348,9392.265
8/31/1990,BB,239,11:04:00,8,0.3,27.5,28,27,32.5,2,18,5,90,0,5,RW,0,2762.431,2762.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12707.18,0,552.4862,0,0,0,0,0,12154.7,0,0,0,0,0,0,0,0,0,0,15469.61,3,2,0,0,0,0,0,0,1657.459,0,2209.945,0,0,2209.945,2209.945,6077.348,21546.96
9/18/1990,BB,240,13:54:00,1,0.03,26.8,27,26,35.5,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,0,0,0,9944.751,2,2,0,0,0,0,0,0,552.4862,0,2762.431,0,0,0,0,3314.917,13259.67
9/18/1990,BB,240,13:54:00,2,0.03,26.8,27,26,35.5,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11049.72,0,0,0,0,0,0,0,11049.72,0,0,0,0,0,0,0,0,0,0,11049.72,1,1,0,0,552.4862,0,0,0,552.4862,0,1104.972,0,0,0,0,2209.945,13259.67
9/18/1990,BB,240,13:54:00,3,0.03,26.8,27,26,35.5,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8287.293,0,1104.972,0,0,0,0,0,7182.32,0,0,0,0,0,0,0,0,0,0,9392.265,4,3,0,0,0,0,552.4862,0,0,0,552.4862,0,0,0,0,2209.945,11049.72
9/18/1990,BB,240,13:54:00,4,0.03,26.8,27,26,35.5,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,9392.265,0,0,552.4862,552.4862,0,0,0,0,0,0,9944.751,2,2,0,0,0,0,0,0,1657.459,552.4862,552.4862,0,0,0,0,3314.917,12707.18
9/18/1990,BB,240,13:54:00,5,0.03,26.8,27,26,35.5,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.945,0,0,0,0,0,0,0,2209.945,0,0,0,0,0,0,0,0,0,0,2209.945,1,1,0,0,0,0,0,0,1104.972,0,0,0,0,0,0,1104.972,3314.917
9/18/1990,BB,240,13:54:00,6,0.03,26.8,27,26,35.5,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602.21,0,1657.459,0,0,0,0,0,9944.751,0,0,0,0,0,0,0,0,0,0,11602.21,2,1,0,0,0,552.4862,0,0,552.4862,0,2209.945,0,0,0,0,3314.917,14917.13
9/18/1990,BB,240,13:54:00,7,0.03,26.8,27,26,35.5,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,0,0,0,3314.917,2,2,0,0,552.4862,0,552.4862,1104.972,552.4862,0,3867.403,0,0,0,0,5524.862,8839.779
9/18/1990,BB,240,13:54:00,8,0.03,26.8,27,26,35.5,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9944.751,0,0,0,0,0,0,0,9944.751,0,0,0,0,0,0,0,0,0,0,9944.751,1,1,0,0,0,0,552.4862,0,1657.459,0,2762.431,0,1104.972,0,0,6077.348,16022.1
10/1/1990,BB,241,12:40:00,1,0.02,25.8,26,25,36,3,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602.21,0,0,0,0,0,0,0,11602.21,0,0,0,0,0,0,0,0,0,552.4862,12154.7,2,2,0,0,0,0,0,0,1104.972,0,0,0,552.4862,0,0,2209.945,13812.15
10/1/1990,BB,241,12:40:00,2,0.02,25.8,26,25,36,3,18,5,90,0,5,RW,552.4862,1657.459,1104.972,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734.807,0,0,0,0,0,0,0,7734.807,0,0,1657.459,1657.459,0,0,0,0,0,0,11602.21,5,4,0,0,0,0,552.4862,552.4862,3314.917,1104.972,3314.917,0,0,0,0,10497.24,19889.5
10/1/1990,BB,241,12:40:00,3,0.02,25.8,26,25,36,3,18,5,90,0,5,RW,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,0,0,0,10497.24,2,2,0,0,0,0,552.4862,552.4862,552.4862,0,1104.972,0,0,0,0,2209.945,12707.18
10/1/1990,BB,241,12:40:00,4,0.02,25.8,26,25,36,3,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,3314.917,0,0,0,0,0,0,0,0,0,0,3314.917,1,1,0,0,0,0,0,0,2762.431,0,2209.945,0,0,0,0,4972.376,8287.293
10/1/1990,BB,241,12:40:00,5,0.02,25.8,26,25,36,3,18,5,90,0,5,RW,1104.972,1657.459,552.4862,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,9392.265,0,0,1104.972,1104.972,0,0,0,0,0,0,12707.18,5,4,0,0,0,0,0,0,1104.972,0,4419.89,0,0,552.4862,552.4862,8287.293,18784.53
10/1/1990,BB,241,12:40:00,6,0.02,25.8,26,25,36,3,18,5,90,0,5,RW,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20441.99,0,0,0,0,0,0,0,20441.99,0,0,0,0,0,0,0,0,0,0,20994.48,2,2,0,0,0,0,0,0,5524.862,0,552.4862,0,0,0,0,6629.834,27071.82
10/1/1990,BB,241,12:40:00,7,0.02,25.8,26,25,36,3,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524.862,0,552.4862,0,0,0,0,0,4972.376,0,0,0,0,0,0,0,0,0,0,5524.862,2,2,0,0,0,0,0,0,1657.459,0,1104.972,0,0,0,0,2762.431,8287.293
10/1/1990,BB,241,12:40:00,8,0.02,25.8,26,25,36,3,18,5,90,0,5,RW,552.4862,1104.972,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9392.265,0,552.4862,0,0,0,0,0,8839.779,0,0,1104.972,1104.972,0,0,0,0,0,0,11602.21,5,3,0,0,0,552.4862,0,552.4862,2762.431,0,3867.403,0,0,0,0,8839.779,18784.53
10/16/1990,BB,242,13:50:00,1,0.15,25.7,25,24,31.1,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602.21,0,0,0,0,0,0,0,11602.21,0,0,0,0,0,0,0,0,0,0,11602.21,1,1,0,0,0,0,0,0,2762.431,0,2209.945,0,0,0,0,4972.376,16574.59
10/16/1990,BB,242,13:50:00,2,0.15,25.7,25,24,31.1,2,18,5,90,0,5,RW,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12154.7,0,0,0,0,0,0,0,12154.7,0,0,0,0,0,0,0,0,0,0,12707.18,2,2,0,0,0,0,552.4862,0,2209.945,0,1104.972,0,0,0,0,4419.89,16574.59
10/16/1990,BB,242,13:50:00,3,0.15,25.7,25,24,31,2,18,5,90,0,5,RW,552.4862,1657.459,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14917.13,0,0,0,0,0,0,0,14917.13,0,0,1104.972,1104.972,0,0,0,0,0,0,17679.56,4,3,0,0,0,0,0,0,1657.459,0,5524.862,0,552.4862,552.4862,1104.972,9944.751,25966.85
10/16/1990,BB,242,13:50:00,4,0.15,25.7,25,24,31.1,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12154.7,0,0,0,0,0,0,0,12154.7,0,0,0,0,0,0,0,0,0,0,12707.18,2,2,0,0,0,552.4862,552.4862,1104.972,552.4862,0,1104.972,0,0,0,0,2762.431,15469.61
10/16/1990,BB,242,13:50:00,5,0.15,25.7,25,24,31.1,2,18,5,90,0,5,RW,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8839.779,0,0,0,0,0,0,0,8839.779,0,0,1104.972,1104.972,0,0,0,0,0,0,11049.72,3,3,0,0,0,0,0,0,2762.431,0,1657.459,0,0,0,0,5524.862,15469.61
10/16/1990,BB,242,13:50:00,6,0.15,25.7,25,24,31.1,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602.21,0,0,0,0,0,0,0,11602.21,0,0,552.4862,552.4862,0,0,0,0,0,0,12154.7,2,2,0,0,0,0,0,0,0,0,1657.459,0,0,0,0,2209.945,13812.15
10/16/1990,BB,242,13:50:00,7,0.15,25.7,25,24,31.1,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12154.7,0,552.4862,0,0,0,0,0,11602.21,0,0,0,0,0,0,0,0,0,0,12707.18,3,2,0,0,0,0,0,0,1657.459,0,1104.972,0,0,0,0,2762.431,15469.61
10/16/1990,BB,242,13:50:00,8,0.15,25.7,25,24,31.1,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12707.18,0,0,0,0,0,0,0,12707.18,0,0,0,0,0,0,0,0,0,0,12707.18,1,1,0,0,0,0,552.4862,552.4862,2209.945,0,1104.972,0,0,0,0,3867.403,16574.59
11/1/1990,BB,243,12:52:00,1,0.09,19,22,17,30,2,18,5,90,0,5,RW,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9944.751,0,0,0,0,0,0,0,9944.751,0,0,0,0,0,0,0,0,0,0,12154.7,2,2,0,0,0,0,0,0,1657.459,0,552.4862,0,0,0,0,2209.945,14364.64
11/1/1990,BB,243,12:52:00,2,0.09,19,22,17,30,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10497.24,0,0,0,0,0,0,0,10497.24,0,0,0,0,0,0,0,0,0,0,11049.72,2,2,0,0,0,0,0,0,1657.459,0,552.4862,0,0,0,0,2209.945,13259.67
11/1/1990,BB,243,12:52:00,3,0.09,19,22,17,30,2,18,5,90,0,5,RW,0,3314.917,3314.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,12154.7,0,0,0,0,552.4862,0,0,11602.21,0,0,0,0,0,0,0,0,0,0,16022.1,4,3,0,0,0,0,0,0,0,0,1104.972,0,0,0,0,1104.972,17127.07
11/1/1990,BB,243,12:52:00,4,0.09,19,22,17,30,2,18,5,90,0,5,RW,0,552.4862,0,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14364.64,0,0,0,0,552.4862,0,0,13812.15,0,0,1657.459,1657.459,0,0,0,0,0,0,16574.59,4,3,0,0,0,0,0,0,2209.945,0,1104.972,0,0,0,0,4972.376,19889.5
11/1/1990,BB,243,12:52:00,5,0.09,19,22,17,30,2,18,5,90,0,5,RW,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6629.834,0,0,0,0,0,0,0,6629.834,0,0,0,0,0,0,0,0,0,0,7734.807,2,2,0,0,0,0,0,0,0,2209.945,2209.945,0,0,0,0,4419.89,12154.7
11/1/1990,BB,243,12:52:00,6,0.09,19,22,17,30,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8287.293,0,0,0,0,0,0,0,8287.293,0,0,552.4862,552.4862,0,0,0,0,0,0,9392.265,3,3,0,552.4862,0,0,0,552.4862,0,0,0,0,0,552.4862,552.4862,2209.945,10497.24
11/1/1990,BB,243,12:52:00,7,0.09,19,22,17,30,2,18,5,90,0,5,RW,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6629.834,0,0,0,0,0,0,0,6629.834,0,0,1104.972,1104.972,0,0,0,0,0,0,9944.751,3,3,0,0,0,0,1104.972,1104.972,1104.972,0,3314.917,0,0,0,0,6629.834,15469.61
11/1/1990,BB,243,12:52:00,8,0.09,19,22,17,30,2,18,5,90,0,5,RW,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12707.18,0,0,0,0,0,0,0,12707.18,0,0,552.4862,552.4862,0,0,0,0,0,0,14364.64,3,3,0,0,0,0,0,0,1104.972,0,2762.431,0,0,552.4862,552.4862,4972.376,18784.53
11/15/1990,BB,244,13:24:00,1,0.18,17,18,17,28.7,2,18,5,90,0,5,RW,0,2762.431,2762.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6077.348,0,0,0,0,0,0,0,6077.348,0,0,0,0,0,0,0,0,0,0,9392.265,3,3,0,0,0,0,552.4862,552.4862,6629.834,0,552.4862,0,0,0,0,7734.807,17127.07
11/15/1990,BB,244,13:24:00,2,0.18,17,18,17,28.7,2,18,5,90,0,5,RW,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972.376,0,0,0,0,0,0,0,4972.376,0,0,0,0,0,0,0,0,0,0,6077.348,2,2,0,0,0,0,0,0,2209.945,0,1104.972,0,0,0,0,3314.917,9392.265
11/15/1990,BB,244,13:24:00,3,0.18,17,18,17,28.7,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7182.32,0,0,0,0,0,0,0,7182.32,0,0,552.4862,552.4862,0,0,0,0,0,0,8287.293,3,3,0,0,0,0,0,0,1657.459,0,552.4862,0,0,0,0,2762.431,10497.24
11/15/1990,BB,244,13:24:00,4,0.18,17,18,17,28.7,2,18,5,90,0,5,RW,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7182.32,0,552.4862,0,0,0,0,0,6629.834,0,0,1104.972,1104.972,0,0,0,0,0,0,9392.265,4,3,0,0,0,0,0,0,3867.403,0,5524.862,0,0,0,0,10497.24,18784.53
11/15/1990,BB,244,13:24:00,5,0.18,17,18,17,28.7,2,18,5,90,0,5,RW,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7182.32,0,0,0,0,0,0,0,7182.32,0,0,0,0,0,0,0,0,0,552.4862,8839.779,3,3,0,0,0,0,0,0,6077.348,0,1657.459,0,0,0,0,8287.293,16574.59
11/15/1990,BB,244,13:24:00,6,0.18,17,18,17,28.7,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9944.751,0,0,0,0,0,0,0,9944.751,0,0,0,0,0,0,0,0,0,0,10497.24,2,2,0,0,0,0,0,0,3867.403,0,2762.431,0,0,552.4862,552.4862,7182.32,17679.56
11/15/1990,BB,244,13:24:00,7,0.18,17,18,17,28.7,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7734.807,0,0,0,0,0,0,0,7734.807,0,0,0,0,0,0,0,0,0,0,8287.293,2,2,0,0,0,0,0,0,2209.945,0,1657.459,0,0,1104.972,1104.972,4972.376,13259.67
11/15/1990,BB,244,13:24:00,8,0.18,17,18,17,28.7,2,18,5,90,0,5,RW,0,1657.459,1657.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6629.834,0,0,0,0,0,0,0,6629.834,0,0,1104.972,1104.972,0,0,0,0,0,0,9392.265,3,3,0,0,0,0,0,0,1657.459,0,1657.459,0,0,552.4862,552.4862,4972.376,13259.67
11/30/1990,BB,245,12:31:00,1,0.06,14.5,11,15,34,2,18,5,90,0,5,RW,0,1657.459,1657.459,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4419.89,0,0,0,0,0,0,0,4419.89,0,0,0,0,0,0,0,0,0,0,6629.834,3,3,0,0,0,0,0,0,3314.917,0,2209.945,0,0,0,0,6077.348,12154.7
11/30/1990,BB,245,12:31:00,2,0.06,14.5,11,15,34,2,18,5,90,0,5,RW,0,4419.89,4419.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,0,0,0,13812.15,2,2,0,0,0,0,0,0,6629.834,0,0,0,552.4862,552.4862,0,7182.32,20994.48
11/30/1990,BB,245,12:31:00,3,0.06,14.5,11,15,34,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13812.15,0,0,0,0,0,0,0,13812.15,0,0,1657.459,1657.459,0,0,0,0,0,552.4862,16574.59,4,4,0,0,0,0,0,0,12707.18,0,1104.972,0,0,0,0,16022.1,30386.74
11/30/1990,BB,245,12:31:00,4,0.06,14.5,11,15,34,2,18,5,90,0,5,RW,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,2762.431,0,0,1657.459,1657.459,0,0,0,0,0,0,7182.32,3,3,0,0,0,0,1104.972,1104.972,3314.917,0,1104.972,0,0,552.4862,552.4862,7734.807,13259.67
11/30/1990,BB,245,12:31:00,5,0.06,14.5,11,15,34,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9944.751,0,0,0,0,0,0,0,9944.751,0,0,552.4862,552.4862,0,0,0,0,0,552.4862,11602.21,4,4,0,0,0,0,0,0,8287.293,0,0,0,552.4862,0,552.4862,9944.751,20441.99
11/30/1990,BB,245,12:31:00,6,0.06,14.5,11,15,34,2,18,5,90,0,5,RW,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6077.348,0,0,0,0,0,0,0,6077.348,0,0,1657.459,1657.459,0,0,0,0,0,552.4862,8839.779,4,4,0,0,0,0,552.4862,552.4862,6077.348,0,552.4862,0,0,552.4862,552.4862,9944.751,16574.59
11/30/1990,BB,245,12:31:00,7,0.06,14.5,11,15,34,2,18,5,90,0,5,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,2762.431,0,0,1104.972,1104.972,0,0,0,0,0,552.4862,4972.376,4,4,0,0,0,0,0,0,3867.403,0,3867.403,0,552.4862,0,552.4862,10497.24,13259.67
11/30/1990,BB,245,12:31:00,8,0.06,14.5,11,15,34,2,18,5,90,0,5,RW,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602.21,0,0,0,0,0,0,0,11602.21,0,0,0,0,0,0,0,0,0,0,13812.15,2,2,0,0,0,0,552.4862,552.4862,4972.376,0,1104.972,0,0,0,0,6629.834,20441.99
12/14/1990,BB,246,12:44:00,1,0.18,12,12,12,32.3,0,18,5,90,0,5,GO,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8839.779,0,0,0,0,0,0,0,8839.779,0,0,0,0,0,0,0,0,0,0,9944.751,2,2,552.4862,0,0,0,0,552.4862,3314.917,0,552.4862,0,0,0,0,4419.89,14364.64
12/14/1990,BB,246,12:44:00,2,0.18,12,12,12,32.3,0,18,5,90,0,5,GO,0,2209.945,2209.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,2762.431,0,0,0,0,0,0,0,0,0,0,4972.376,2,2,0,0,0,0,0,0,6077.348,0,552.4862,0,0,0,0,6629.834,11602.21
12/14/1990,BB,246,12:44:00,3,0.18,12,12,12,32.3,0,18,5,90,0,5,GO,0,3314.917,3314.917,0,0,552.4862,552.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16574.59,0,0,0,0,0,0,0,16574.59,0,0,552.4862,552.4862,0,0,0,0,0,0,20994.48,4,4,0,0,0,0,552.4862,552.4862,15469.61,0,1657.459,0,0,0,0,18784.53,38674.03
12/14/1990,BB,246,12:44:00,4,0.18,12,12,12,32.3,0,18,5,90,0,5,GO,0,2762.431,2762.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.4862,552.4862,0,0,552.4862,552.4862,0,0,552.4862,2209.945,0,0,0,0,0,0,0,1657.459,0,0,0,0,0,0,0,0,0,0,6077.348,5,4,0,0,552.4862,0,552.4862,1104.972,13812.15,0,0,0,0,0,0,16574.59,20994.48
12/14/1990,BB,246,12:44:00,5,0.18,12,12,12,32.3,0,18,5,90,0,5,GO,0,4972.376,4972.376,0,0,1104.972,1104.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.459,1657.459,0,0,0,0,0,0,0,9392.265,0,0,0,0,0,0,0,9392.265,0,0,1657.459,1657.459,0,0,0,0,0,0,18784.53,5,5,0,0,0,0,0,0,6077.348,0,3314.917,0,0,0,0,13812.15,28176.8
